customerID,gender,SeniorCitizenLabel,Partner,Dependents,tenure,TenureGroup,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,EstimatedAnnualRevenue,AverageMonthlyValue,MonthlyChargeBand,Churn,ChurnFlag,PredictedChurnProbability,ChurnRiskBand,RecommendedRetentionAction
9560-BBZXK,Female,Non-Senior,No,No,36,25-48 Months,Two year,DSL,Bank transfer (automatic),31.05,1126.35,372.6,31.2875,Low Value,No,0,0.1562102469296821,Low Risk,Maintain standard service and monitor customer experience
5299-RULOA,Female,Non-Senior,Yes,Yes,10,0-12 Months,Month-to-month,Fiber optic,Electronic check,100.25,1064.65,1203.0,106.465,High Value,Yes,1,0.8285665751018836,Critical Risk,"Urgent retention call, service review, personalised offer"
8402-OOOHJ,Female,Non-Senior,No,No,41,25-48 Months,Two year,No,Mailed check,20.65,835.15,247.8,20.36951219512195,Low Value,No,0,0.03371919459163783,Low Risk,Maintain standard service and monitor customer experience
9445-ZUEQE,Male,Non-Senior,Yes,Yes,27,25-48 Months,Month-to-month,Fiber optic,Credit card (automatic),85.2,2151.6,1022.4,79.68888888888888,Mid-High Value,No,0,0.519187390805176,High Risk,Proactive retention campaign and contract upgrade incentive
1091-SOZGA,Female,Non-Senior,Yes,Yes,56,49+ Months,One year,Fiber optic,Credit card (automatic),99.8,5515.45,1197.6,98.49017857142856,High Value,No,0,0.43744400425773705,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
2928-HLDBA,Female,Non-Senior,No,No,6,0-12 Months,Month-to-month,No,Mailed check,20.7,112.75,248.4,18.791666666666668,Low Value,No,0,0.2705090656383781,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
0404-SWRVG,Male,Non-Senior,No,No,3,0-12 Months,Month-to-month,Fiber optic,Electronic check,74.4,229.55,892.8000000000001,76.51666666666667,Mid-High Value,Yes,1,0.8590182293840576,Critical Risk,"Urgent retention call, service review, personalised offer"
6497-TILVL,Female,Non-Senior,Yes,Yes,7,0-12 Months,Month-to-month,DSL,Mailed check,50.7,350.35,608.4000000000001,50.05,Mid-Low Value,No,0,0.48539562254308033,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
7219-TLZHO,Female,Non-Senior,Yes,Yes,4,0-12 Months,Month-to-month,No,Mailed check,20.85,62.9,250.2,15.725,Low Value,No,0,0.2798037352409607,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4622-YNKIJ,Male,Non-Senior,No,No,33,25-48 Months,Two year,Fiber optic,Electronic check,88.95,3027.65,1067.4,91.7469696969697,Mid-High Value,No,0,0.24322629381769492,Low Risk,Maintain standard service and monitor customer experience
4412-YLTKF,Female,Senior,No,No,27,25-48 Months,Month-to-month,Fiber optic,Electronic check,78.05,2135.5,936.6,79.0925925925926,Mid-High Value,Yes,1,0.7031026981693631,High Risk,Proactive retention campaign and contract upgrade incentive
6734-PSBAW,Male,Non-Senior,Yes,No,72,49+ Months,Two year,No,Bank transfer (automatic),23.55,1723.95,282.6,23.94375,Low Value,No,0,0.031224398295162055,Low Risk,Maintain standard service and monitor customer experience
3930-ZGWVE,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,No,Mailed check,19.75,19.75,237.0,19.75,Low Value,No,0,0.5172022342452364,High Risk,Proactive retention campaign and contract upgrade incentive
2639-UGMAZ,Male,Senior,No,No,71,49+ Months,One year,DSL,Electronic check,56.45,3985.35,677.4000000000001,56.131690140845066,Mid-Low Value,No,0,0.23933298043391013,Low Risk,Maintain standard service and monitor customer experience
2876-GZYZC,Female,Non-Senior,No,No,13,13-24 Months,Month-to-month,Fiber optic,Electronic check,85.95,1215.65,1031.4,93.51153846153846,Mid-High Value,No,0,0.7739245068791136,Critical Risk,"Urgent retention call, service review, personalised offer"
6207-WIOLX,Female,Non-Senior,Yes,Yes,25,25-48 Months,Month-to-month,DSL,Credit card (automatic),58.6,1502.65,703.2,60.106,Mid-Low Value,Yes,1,0.3877988914302999,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
8587-XYZSF,Male,Non-Senior,No,No,67,49+ Months,Two year,DSL,Bank transfer (automatic),50.55,3260.1,606.5999999999999,48.65820895522388,Mid-Low Value,No,0,0.11426672236773967,Low Risk,Maintain standard service and monitor customer experience
3091-FYHKI,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,DSL,Electronic check,35.45,35.45,425.4,35.45,Low Value,Yes,1,0.7863225784748031,Critical Risk,"Urgent retention call, service review, personalised offer"
2372-HWUHI,Male,Non-Senior,No,No,2,0-12 Months,Month-to-month,DSL,Electronic check,44.35,81.25,532.2,40.625,Mid-Low Value,Yes,1,0.7349872821151807,High Risk,Proactive retention campaign and contract upgrade incentive
7799-LGRDP,Female,Non-Senior,No,No,43,25-48 Months,Two year,No,Credit card (automatic),25.7,1188.2,308.4,27.632558139534886,Low Value,No,0,0.08203382492535186,Low Risk,Maintain standard service and monitor customer experience
7850-VWJUU,Female,Non-Senior,No,No,23,13-24 Months,Month-to-month,Fiber optic,Bank transfer (automatic),75.0,1778.5,900.0,77.32608695652173,Mid-High Value,No,0,0.5778248830971167,High Risk,Proactive retention campaign and contract upgrade incentive
3774-VBNXY,Female,Non-Senior,Yes,Yes,64,49+ Months,Two year,No,Mailed check,20.2,1277.75,242.4,19.96484375,Low Value,No,0,0.029202315824379058,Low Risk,Maintain standard service and monitor customer experience
6217-KDYWC,Male,Non-Senior,No,Yes,57,49+ Months,Two year,No,Mailed check,19.6,1170.55,235.2,20.5359649122807,Low Value,No,0,0.05253810485554882,Low Risk,Maintain standard service and monitor customer experience
0390-DCFDQ,Female,Senior,Yes,No,1,0-12 Months,Month-to-month,Fiber optic,Mailed check,70.45,70.45,845.4000000000001,70.45,Mid-High Value,Yes,1,0.8572854247678993,Critical Risk,"Urgent retention call, service review, personalised offer"
3146-MSEGF,Female,Senior,Yes,Yes,72,49+ Months,Two year,DSL,Credit card (automatic),88.05,6425.65,1056.6,89.24513888888889,Mid-High Value,No,0,0.07840685986922233,Low Risk,Maintain standard service and monitor customer experience
4080-OGPJL,Female,Non-Senior,No,No,8,0-12 Months,Month-to-month,DSL,Electronic check,71.15,563.65,853.8000000000001,70.45625,Mid-High Value,Yes,1,0.5585655946626455,High Risk,Proactive retention campaign and contract upgrade incentive
1095-WGNGG,Female,Non-Senior,Yes,No,61,49+ Months,Two year,Fiber optic,Bank transfer (automatic),101.05,5971.25,1212.6,97.88934426229508,High Value,No,0,0.2984045070420227,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
2636-SJDOU,Male,Non-Senior,No,No,64,49+ Months,One year,Fiber optic,Credit card (automatic),84.3,5289.05,1011.6,82.64140625,Mid-High Value,No,0,0.26504375303056976,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
1131-QQZEB,Male,Senior,Yes,No,71,49+ Months,Two year,No,Bank transfer (automatic),23.95,1756.2,287.4,24.735211267605635,Low Value,No,0,0.029818894757641243,Low Risk,Maintain standard service and monitor customer experience
5716-EZXZN,Female,Non-Senior,Yes,Yes,65,49+ Months,Two year,Fiber optic,Credit card (automatic),99.05,6416.7,1188.6,98.71846153846154,High Value,No,0,0.1519226934127555,Low Risk,Maintain standard service and monitor customer experience
6837-BJYDQ,Male,Non-Senior,No,No,3,0-12 Months,One year,No,Mailed check,19.6,61.35,235.2,20.45,Low Value,No,0,0.12207637650129226,Low Risk,Maintain standard service and monitor customer experience
2135-RXIHG,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,DSL,Electronic check,45.65,45.65,547.8,45.65,Mid-Low Value,Yes,1,0.7715322932521582,Critical Risk,"Urgent retention call, service review, personalised offer"
6440-DKQGE,Male,Non-Senior,No,Yes,30,25-48 Months,One year,DSL,Credit card (automatic),64.5,1929.95,774.0,64.33166666666666,Mid-Low Value,No,0,0.2278320850922978,Low Risk,Maintain standard service and monitor customer experience
3466-BYAVD,Male,Non-Senior,Yes,Yes,15,13-24 Months,Month-to-month,DSL,Mailed check,69.5,1071.4,834.0,71.42666666666668,Mid-Low Value,No,0,0.3827234740551855,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
3780-YVMFA,Female,Non-Senior,Yes,Yes,8,0-12 Months,Month-to-month,DSL,Electronic check,68.55,564.35,822.5999999999999,70.54375,Mid-Low Value,No,0,0.5704789006492059,High Risk,Proactive retention campaign and contract upgrade incentive
3874-EQOEP,Male,Non-Senior,No,No,7,0-12 Months,Month-to-month,Fiber optic,Mailed check,95.0,655.5,1140.0,93.64285714285714,High Value,Yes,1,0.8453157297491473,Critical Risk,"Urgent retention call, service review, personalised offer"
1679-JRFBR,Female,Non-Senior,Yes,Yes,70,49+ Months,One year,Fiber optic,Credit card (automatic),108.15,7930.55,1297.8000000000002,113.29357142857144,High Value,No,0,0.3187877652336517,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
9073-ZZIAY,Male,Non-Senior,Yes,Yes,62,49+ Months,Two year,DSL,Electronic check,86.1,5215.25,1033.1999999999998,84.11693548387096,Mid-High Value,No,0,0.08146326611233738,Low Risk,Maintain standard service and monitor customer experience
3077-RSNTJ,Female,Non-Senior,Yes,Yes,6,0-12 Months,Month-to-month,No,Mailed check,19.7,113.5,236.4,18.916666666666668,Low Value,No,0,0.2506981615161211,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
6551-GNYDG,Female,Non-Senior,Yes,Yes,14,13-24 Months,Month-to-month,Fiber optic,Bank transfer (automatic),80.9,1152.8,970.8,82.34285714285714,Mid-High Value,No,0,0.7130173152911804,High Risk,Proactive retention campaign and contract upgrade incentive
9167-APMXZ,Female,Non-Senior,No,No,22,13-24 Months,Month-to-month,Fiber optic,Bank transfer (automatic),84.15,1821.95,1009.8,82.81590909090909,Mid-High Value,No,0,0.6768722026630365,High Risk,Proactive retention campaign and contract upgrade incentive
2749-CTKAJ,Male,Non-Senior,Yes,Yes,22,13-24 Months,One year,No,Mailed check,20.15,419.9,241.8,19.08636363636364,Low Value,No,0,0.06250673323121521,Low Risk,Maintain standard service and monitor customer experience
6371-NZYEG,Male,Non-Senior,Yes,Yes,16,13-24 Months,Two year,DSL,Mailed check,64.25,1024.0,771.0,64.0,Mid-Low Value,No,0,0.15244224872962256,Low Risk,Maintain standard service and monitor customer experience
7554-NEWDD,Male,Non-Senior,No,No,10,0-12 Months,Two year,No,Bank transfer (automatic),25.7,251.6,308.4,25.16,Low Value,No,0,0.09671585795487231,Low Risk,Maintain standard service and monitor customer experience
8992-VONJD,Female,Non-Senior,No,Yes,13,13-24 Months,Month-to-month,DSL,Electronic check,56.0,764.55,672.0,58.81153846153846,Mid-Low Value,No,0,0.46148674943094803,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
0867-MKZVY,Female,Non-Senior,Yes,No,20,13-24 Months,Month-to-month,Fiber optic,Electronic check,82.4,1592.35,988.8,79.61749999999999,Mid-High Value,Yes,1,0.6245877593476589,High Risk,Proactive retention campaign and contract upgrade incentive
4482-EWFMI,Female,Non-Senior,No,No,2,0-12 Months,Month-to-month,Fiber optic,Electronic check,69.7,135.2,836.4000000000001,67.6,Mid-Low Value,No,0,0.8236419959820728,Critical Risk,"Urgent retention call, service review, personalised offer"
4648-YPBTM,Male,Non-Senior,No,No,53,49+ Months,Two year,DSL,Bank transfer (automatic),73.9,3958.25,886.8000000000001,74.68396226415095,Mid-High Value,No,0,0.0913240392250264,Low Risk,Maintain standard service and monitor customer experience
2907-ILJBN,Female,Non-Senior,Yes,Yes,11,0-12 Months,One year,No,Mailed check,20.6,233.9,247.2,21.263636363636365,Low Value,No,0,0.13046879367381198,Low Risk,Maintain standard service and monitor customer experience
6345-FZOQH,Male,Non-Senior,Yes,No,69,49+ Months,Two year,No,Mailed check,19.9,1363.45,238.8,19.76014492753623,Low Value,No,0,0.030401638829398038,Low Risk,Maintain standard service and monitor customer experience
3376-BMGFE,Female,Non-Senior,No,No,4,0-12 Months,Month-to-month,Fiber optic,Bank transfer (automatic),70.9,273.0,850.8000000000001,68.25,Mid-High Value,Yes,1,0.8229489239359473,Critical Risk,"Urgent retention call, service review, personalised offer"
5997-OPVFA,Male,Non-Senior,Yes,No,72,49+ Months,Two year,DSL,Bank transfer (automatic),89.05,6254.45,1068.6,86.86736111111111,Mid-High Value,No,0,0.0460121414622017,Low Risk,Maintain standard service and monitor customer experience
3445-HXXGF,Male,Senior,Yes,No,58,49+ Months,Month-to-month,DSL,Electronic check,45.3,2651.2,543.5999999999999,45.710344827586205,Mid-Low Value,Yes,1,0.5181976209780421,High Risk,Proactive retention campaign and contract upgrade incentive
1159-WFSGR,Female,Non-Senior,Yes,Yes,16,13-24 Months,Month-to-month,No,Electronic check,20.4,321.4,244.8,20.0875,Low Value,No,0,0.22686151013038258,Low Risk,Maintain standard service and monitor customer experience
7654-YWJUF,Male,Non-Senior,Yes,No,43,25-48 Months,One year,Fiber optic,Bank transfer (automatic),84.25,3539.25,1011.0,82.30813953488372,Mid-High Value,No,0,0.26451787780951724,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
1875-QIVME,Female,Non-Senior,Yes,No,2,0-12 Months,Month-to-month,Fiber optic,Electronic check,104.4,242.8,1252.8000000000002,121.4,High Value,Yes,1,0.8648352379124639,Critical Risk,"Urgent retention call, service review, personalised offer"
6727-IOTLZ,Male,Non-Senior,Yes,No,14,13-24 Months,Two year,DSL,Mailed check,81.95,1181.75,983.4,84.41071428571429,Mid-High Value,No,0,0.18387560664481467,Low Risk,Maintain standard service and monitor customer experience
0691-JVSYA,Female,Non-Senior,Yes,No,53,49+ Months,One year,Fiber optic,Bank transfer (automatic),94.85,5000.2,1138.1999999999998,94.3433962264151,High Value,Yes,1,0.4429798381035612,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
5918-VUKWP,Female,Non-Senior,No,No,32,25-48 Months,One year,No,Bank transfer (automatic),20.55,654.55,246.6,20.4546875,Low Value,No,0,0.06387556207505556,Low Risk,Maintain standard service and monitor customer experience
1744-JHKYS,Female,Non-Senior,Yes,No,34,25-48 Months,Month-to-month,No,Electronic check,24.7,780.2,296.4,22.947058823529414,Low Value,No,0,0.17428876902394008,Low Risk,Maintain standard service and monitor customer experience
2656-FMOKZ,Female,Senior,No,No,15,13-24 Months,Month-to-month,Fiber optic,Mailed check,74.45,1145.7,893.4000000000001,76.38000000000001,Mid-High Value,Yes,1,0.7227264013907212,High Risk,Proactive retention campaign and contract upgrade incentive
2070-FNEXE,Female,Senior,No,No,7,0-12 Months,Month-to-month,Fiber optic,Bank transfer (automatic),76.45,503.6,917.4,71.94285714285715,Mid-High Value,Yes,1,0.6877092849957118,High Risk,Proactive retention campaign and contract upgrade incentive
5947-SGKCL,Female,Non-Senior,Yes,Yes,15,13-24 Months,Month-to-month,Fiber optic,Bank transfer (automatic),105.35,1559.25,1264.1999999999998,103.95,High Value,No,0,0.7022533491752807,High Risk,Proactive retention campaign and contract upgrade incentive
3712-PKXZA,Male,Non-Senior,Yes,No,61,49+ Months,One year,No,Credit card (automatic),20.55,1252.0,246.6,20.524590163934427,Low Value,No,0,0.06529044569037733,Low Risk,Maintain standard service and monitor customer experience
6317-YPKDH,Female,Non-Senior,No,No,1,0-12 Months,Month-to-month,DSL,Bank transfer (automatic),29.95,29.95,359.4,29.95,Low Value,Yes,1,0.6689564926291323,High Risk,Proactive retention campaign and contract upgrade incentive
6582-OIVSP,Female,Non-Senior,No,No,1,0-12 Months,Month-to-month,DSL,Mailed check,45.3,45.3,543.5999999999999,45.3,Mid-Low Value,No,0,0.7099649681054006,High Risk,Proactive retention campaign and contract upgrade incentive
9367-WXLCH,Male,Non-Senior,No,No,8,0-12 Months,Month-to-month,Fiber optic,Bank transfer (automatic),84.5,662.65,1014.0,82.83125,Mid-High Value,Yes,1,0.8236485006873027,Critical Risk,"Urgent retention call, service review, personalised offer"
5524-KHNJP,Male,Non-Senior,Yes,Yes,33,25-48 Months,One year,DSL,Credit card (automatic),74.75,2453.3,897.0,74.34242424242424,Mid-High Value,No,0,0.21590515846217417,Low Risk,Maintain standard service and monitor customer experience
1918-ZBFQJ,Female,Non-Senior,No,No,13,13-24 Months,Month-to-month,Fiber optic,Electronic check,79.25,1111.65,951.0,85.51153846153846,Mid-High Value,Yes,1,0.7636411326594467,Critical Risk,"Urgent retention call, service review, personalised offer"
1024-GUALD,Female,Non-Senior,Yes,No,1,0-12 Months,Month-to-month,DSL,Electronic check,24.8,24.8,297.6,24.8,Low Value,Yes,1,0.7646108596979663,Critical Risk,"Urgent retention call, service review, personalised offer"
4827-USJHP,Male,Non-Senior,No,No,20,13-24 Months,Month-to-month,DSL,Mailed check,51.8,1023.85,621.5999999999999,51.1925,Mid-Low Value,No,0,0.47230295688451207,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
8167-GJLRN,Male,Non-Senior,No,No,3,0-12 Months,Month-to-month,DSL,Electronic check,30.4,82.15,364.8,27.383333333333336,Low Value,No,0,0.6351097833562287,High Risk,Proactive retention campaign and contract upgrade incentive
0956-SYCWG,Female,Non-Senior,No,No,13,13-24 Months,One year,No,Electronic check,19.65,244.8,235.8,18.83076923076923,Low Value,No,0,0.08965866553932804,Low Risk,Maintain standard service and monitor customer experience
8017-UVSZU,Female,Non-Senior,Yes,No,40,25-48 Months,Month-to-month,DSL,Credit card (automatic),56.6,2379.1,679.2,59.4775,Mid-Low Value,No,0,0.3554738313512126,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
7100-FQPRV,Male,Non-Senior,Yes,Yes,43,25-48 Months,One year,DSL,Credit card (automatic),71.9,3173.35,862.8000000000001,73.79883720930232,Mid-High Value,No,0,0.19381369113270508,Low Risk,Maintain standard service and monitor customer experience
2472-OVKUP,Male,Non-Senior,Yes,No,6,0-12 Months,Month-to-month,Fiber optic,Electronic check,91.0,531.0,1092.0,88.5,High Value,Yes,1,0.8586411484085064,Critical Risk,"Urgent retention call, service review, personalised offer"
